ExpenditureID,Type,Date,Amount,DueDate,MaintenanceID,StaffID,FurnitureID
58640,Furniture,2020-10-15,652.6,2020-11-27,null,null,11219
58641,Maintenance,2019-02-24,1479.82,2019-04-01,1688,null,null
58642,Furniture,2016-12-05,846.52,2016-12-31,null,null,12017
58643,Furniture,2016-02-17,663.9,2016-02-27,null,null,11776
58644,Furniture,2018-02-24,952.51,2018-03-28,null,null,12632
58645,Maintenance,2018-11-07,872.76,2018-11-26,1190,null,null
58646,Furniture,2019-02-10,725.2,2019-03-22,null,null,13381
58647,Furniture,2020-08-01,685.47,2020-09-17,null,null,11630
58648,Wages,2017-02-22,62602,2017-04-02,null,194,null
58649,Furniture,2019-06-14,535.95,2019-06-29,null,null,12087
58650,Maintenance,2017-12-05,1980.54,2018-01-11,2407,null,null
58651,Wages,2017-07-03,105562,2017-08-01,null,255,null
58652,Wages,2019-11-17,102966,2019-12-12,null,278,null
58653,Furniture,2015-12-23,869.95,2016-01-14,null,null,11739
58654,Furniture,2017-09-04,616.59,2017-10-25,null,null,12523
58655,Maintenance,2017-06-25,238.34,2017-08-17,2815,null,null
58656,Wages,2016-08-05,55792,2016-09-18,null,196,null
58657,Wages,2020-09-08,94874,2020-09-19,null,290,null
58658,Wages,2018-01-11,28775,2018-03-01,null,165,null
58659,Maintenance,2019-11-16,1267.19,2019-12-21,1221,null,null
58660,Furniture,2016-01-19,653.41,2016-01-30,null,null,10716
58661,Maintenance,2019-05-28,1085.61,2019-06-24,1778,null,null
58662,Maintenance,2016-04-19,1104.43,2016-05-15,2048,null,null
58663,Furniture,2019-01-02,542.64,2019-03-01,null,null,13596
58664,Furniture,2020-08-12,926.85,2020-09-08,null,null,12949
58665,Maintenance,2017-11-03,495.39,2017-11-21,2088,null,null
58666,Wages,2016-01-03,90148,2016-02-17,null,143,null
58667,Wages,2020-09-09,89492,2020-09-23,null,133,null
58668,Furniture,2020-08-21,864.88,2020-10-17,null,null,12841
58669,Wages,2020-04-04,133839,2020-04-18,null,216,null
58670,Wages,2015-11-30,75594,2016-01-06,null,263,null
58671,Furniture,2016-01-18,585.42,2016-02-26,null,null,10389
58672,Furniture,2017-09-15,772.28,2017-11-04,null,null,13981
58673,Maintenance,2015-11-20,1231.89,2016-01-15,2354,null,null
58674,Furniture,2017-07-24,550.89,2017-08-30,null,null,11478
58675,Maintenance,2018-04-26,502.04,2018-06-03,2938,null,null
58676,Furniture,2017-03-24,774.6,2017-05-04,null,null,12056
58677,Maintenance,2019-10-28,402.24,2019-11-10,2845,null,null
58678,Furniture,2019-08-07,755.15,2019-08-31,null,null,11993
58679,Wages,2016-03-06,140551,2016-03-19,null,156,null
58680,Furniture,2017-06-19,690.32,2017-08-08,null,null,13776
58681,Maintenance,2018-02-25,599.45,2018-04-12,2769,null,null
58682,Wages,2017-06-28,143966,2017-08-02,null,307,null
58683,Furniture,2020-04-26,816.58,2020-05-27,null,null,11238
58684,Maintenance,2018-08-24,823.76,2018-09-26,1510,null,null
58685,Maintenance,2020-09-20,1319.67,2020-10-31,1773,null,null
58686,Furniture,2018-03-28,707.09,2018-05-07,null,null,11542
58687,Wages,2020-05-26,69717,2020-06-18,null,208,null
58688,Maintenance,2016-07-08,581.52,2016-08-02,2047,null,null
58689,Maintenance,2019-01-15,741.64,2019-02-20,1718,null,null
58690,Maintenance,2019-04-25,766.8,2019-05-17,1663,null,null
58691,Furniture,2017-10-21,944.78,2017-10-31,null,null,13011
58692,Wages,2019-12-05,57251,2019-12-23,null,252,null
58693,Maintenance,2018-02-09,1961.67,2018-02-21,2654,null,null
58694,Wages,2020-02-25,143967,2020-04-10,null,243,null
58695,Wages,2016-03-17,129632,2016-04-23,null,155,null
58696,Furniture,2017-03-10,798.89,2017-03-28,null,null,10630
58697,Maintenance,2017-03-23,1326.13,2017-04-06,1566,null,null
58698,Furniture,2016-11-12,735.06,2016-12-21,null,null,10707
58699,Wages,2019-03-27,133320,2019-04-16,null,157,null
58700,Maintenance,2017-12-22,1600.88,2018-01-06,1212,null,null
58701,Maintenance,2016-12-05,449.83,2016-12-30,1786,null,null
58702,Maintenance,2019-05-15,169.5,2019-06-11,1338,null,null
58703,Furniture,2020-10-03,851.93,2020-11-22,null,null,14189
58704,Furniture,2019-02-26,675.73,2019-03-13,null,null,10545
58705,Maintenance,2016-08-24,930.88,2016-09-14,2807,null,null
58706,Furniture,2020-09-09,520.29,2020-09-28,null,null,12999
58707,Wages,2020-09-10,71996,2020-10-26,null,264,null
58708,Furniture,2018-02-13,661.96,2018-03-30,null,null,10994
58709,Maintenance,2018-10-07,622.07,2018-11-05,2402,null,null
58710,Wages,2015-11-25,98103,2016-01-09,null,109,null
58711,Furniture,2018-08-18,561.43,2018-08-29,null,null,11277
58712,Maintenance,2017-05-21,992.03,2017-07-17,2206,null,null
58713,Wages,2018-04-23,37439,2018-06-15,null,120,null
58714,Wages,2020-10-24,42531,2020-11-22,null,297,null
58715,Wages,2016-01-11,113749,2016-01-24,null,220,null
58716,Wages,2018-10-19,91399,2018-12-04,null,118,null
58717,Maintenance,2018-06-21,584.88,2018-07-19,2733,null,null
58718,Wages,2018-10-26,126809,2018-12-20,null,121,null
58719,Wages,2016-03-29,129191,2016-05-24,null,288,null
58720,Wages,2016-10-31,53945,2016-12-21,null,290,null
58721,Furniture,2020-09-15,985.97,2020-11-01,null,null,10696
58722,Maintenance,2017-01-23,1512.31,2017-02-08,2225,null,null
58723,Wages,2018-01-28,59044,2018-03-19,null,311,null
58724,Wages,2016-12-06,75969,2017-01-14,null,101,null
58725,Furniture,2020-07-09,780.46,2020-09-06,null,null,12409
58726,Wages,2018-03-14,136948,2018-04-05,null,120,null
58727,Maintenance,2020-04-14,1912.52,2020-05-07,1603,null,null
58728,Furniture,2020-08-01,572.71,2020-09-22,null,null,12256
58729,Furniture,2016-06-30,931.49,2016-07-13,null,null,11966
58730,Maintenance,2019-06-03,1794.95,2019-07-24,1891,null,null
58731,Wages,2018-08-02,127277,2018-09-22,null,272,null
58732,Furniture,2017-01-12,650.97,2017-01-22,null,null,14189
58733,Maintenance,2019-08-19,1688.98,2019-10-04,2321,null,null
58734,Furniture,2018-09-02,735.06,2018-09-13,null,null,11088
58735,Wages,2018-07-12,144591,2018-07-30,null,266,null
58736,Wages,2019-03-03,66559,2019-04-20,null,282,null
58737,Maintenance,2017-11-11,1950.45,2017-11-26,2160,null,null
58738,Furniture,2017-07-19,835.53,2017-09-17,null,null,10967
58739,Furniture,2018-06-28,577.97,2018-07-29,null,null,13502
58740,Furniture,2018-03-13,541.14,2018-05-03,null,null,10700
58741,Wages,2019-04-26,90222,2019-06-22,null,305,null
58742,Maintenance,2020-10-28,1764.33,2020-12-14,2842,null,null
58743,Maintenance,2019-10-04,1916.57,2019-11-29,1994,null,null
58744,Wages,2017-06-05,41828,2017-06-26,null,295,null
58745,Wages,2017-04-10,47391,2017-05-30,null,270,null
58746,Maintenance,2018-04-14,1571.12,2018-04-28,2302,null,null
58747,Furniture,2016-03-20,842.24,2016-04-26,null,null,13520
58748,Furniture,2016-04-18,536.94,2016-05-30,null,null,13954
58749,Maintenance,2017-10-31,246.2,2017-12-03,1907,null,null
58750,Furniture,2018-07-13,789.55,2018-08-24,null,null,10355
58751,Furniture,2019-04-20,516.7,2019-06-02,null,null,12720
58752,Maintenance,2020-11-01,388.03,2020-12-10,2249,null,null
58753,Maintenance,2017-05-07,999.87,2017-06-09,1879,null,null
58754,Maintenance,2017-07-09,525.54,2017-08-05,1739,null,null
58755,Maintenance,2020-03-07,1467.71,2020-04-09,1973,null,null
58756,Furniture,2019-02-24,745.36,2019-03-25,null,null,12605
58757,Furniture,2016-10-07,845.54,2016-11-18,null,null,12551
58758,Furniture,2016-01-13,932.02,2016-01-26,null,null,12731
58759,Maintenance,2017-08-15,198.01,2017-10-10,1353,null,null
58760,Maintenance,2019-10-30,132.68,2019-12-24,2832,null,null
58761,Maintenance,2017-11-20,1267.04,2018-01-09,1022,null,null
58762,Wages,2017-08-01,122946,2017-09-05,null,289,null
58763,Wages,2018-01-14,136905,2018-01-24,null,136,null
58764,Furniture,2018-06-21,643.81,2018-07-30,null,null,10620
58765,Maintenance,2018-10-13,544.12,2018-11-07,2775,null,null
58766,Maintenance,2020-10-17,1629.36,2020-12-14,1030,null,null
58767,Wages,2019-06-25,140831,2019-08-23,null,291,null
58768,Maintenance,2017-10-22,1073.32,2017-12-09,1859,null,null
58769,Furniture,2019-01-01,668.94,2019-02-24,null,null,11062
58770,Maintenance,2020-09-27,975.09,2020-10-23,1209,null,null
58771,Furniture,2018-03-26,511.7,2018-05-20,null,null,14083
58772,Furniture,2017-05-30,854.51,2017-07-16,null,null,13567
58773,Maintenance,2019-06-02,1410.72,2019-07-13,2210,null,null
58774,Wages,2018-07-05,104393,2018-08-13,null,173,null
58775,Wages,2017-05-21,54496,2017-07-01,null,239,null
58776,Maintenance,2020-08-22,830.28,2020-09-04,2627,null,null
58777,Maintenance,2019-01-10,1768.3,2019-02-19,1941,null,null
58778,Wages,2020-06-02,104519,2020-07-06,null,307,null
58779,Maintenance,2019-10-09,679.09,2019-11-25,1860,null,null
58780,Furniture,2018-08-26,535.08,2018-09-28,null,null,12862
58781,Furniture,2018-05-25,542.28,2018-06-24,null,null,10250
58782,Furniture,2016-01-27,821.98,2016-02-23,null,null,11445
58783,Furniture,2020-03-25,934.7,2020-05-22,null,null,10430
58784,Wages,2018-08-30,49864,2018-09-30,null,221,null
58785,Maintenance,2016-03-27,1837.97,2016-05-19,2686,null,null
58786,Wages,2018-10-11,99055,2018-12-08,null,148,null
58787,Wages,2019-10-21,111315,2019-11-12,null,171,null
58788,Maintenance,2018-10-24,632.1,2018-11-10,1116,null,null
58789,Furniture,2018-07-09,848.04,2018-08-01,null,null,13993
58790,Furniture,2020-05-21,796.52,2020-07-07,null,null,11830
58791,Wages,2019-02-14,129502,2019-02-25,null,283,null
58792,Furniture,2017-11-21,976.96,2017-12-13,null,null,10501
58793,Furniture,2016-06-28,685.1,2016-07-23,null,null,13799
58794,Furniture,2015-12-10,764.48,2016-01-17,null,null,11560
58795,Furniture,2017-10-06,843.47,2017-10-27,null,null,13747
58796,Wages,2018-02-01,40211,2018-02-11,null,164,null
58797,Furniture,2019-04-29,705.49,2019-06-03,null,null,12240
58798,Maintenance,2016-09-26,1433.63,2016-11-08,2269,null,null
58799,Furniture,2019-03-30,633.92,2019-05-21,null,null,13598
58800,Wages,2020-09-27,41999,2020-11-14,null,208,null
58801,Furniture,2018-08-15,779.21,2018-09-07,null,null,12155
58802,Maintenance,2020-03-15,1093.1,2020-04-16,1169,null,null
58803,Wages,2019-08-24,145981,2019-10-11,null,203,null
58804,Maintenance,2018-08-28,517,2018-09-18,2317,null,null
58805,Wages,2018-03-22,118065,2018-05-07,null,188,null
58806,Furniture,2015-12-19,760.26,2016-02-10,null,null,11761
58807,Furniture,2017-01-11,771.09,2017-01-24,null,null,12965
58808,Wages,2018-10-08,27574,2018-10-23,null,256,null
58809,Wages,2016-11-20,30254,2016-12-06,null,120,null
58810,Maintenance,2020-10-21,198.85,2020-11-09,1962,null,null
58811,Maintenance,2018-05-05,861.9,2018-05-26,2183,null,null
58812,Wages,2018-10-30,68343,2018-12-08,null,152,null
58813,Wages,2017-12-16,112279,2018-01-12,null,196,null
58814,Maintenance,2018-09-20,103.63,2018-10-02,1454,null,null
58815,Wages,2018-12-09,115060,2019-01-20,null,216,null
58816,Furniture,2017-06-08,736.45,2017-07-20,null,null,14164
58817,Furniture,2018-04-18,685.83,2018-05-23,null,null,11894
58818,Maintenance,2016-09-16,1885.69,2016-10-26,1483,null,null
58819,Wages,2020-04-27,122159,2020-06-20,null,106,null
58820,Wages,2018-09-25,64671,2018-11-19,null,118,null
58821,Wages,2019-11-22,144967,2019-12-05,null,311,null
58822,Wages,2018-11-24,106359,2018-12-04,null,274,null
58823,Furniture,2019-09-30,971.84,2019-11-27,null,null,11676
58824,Maintenance,2017-04-04,1751.09,2017-04-20,2202,null,null
58825,Maintenance,2017-01-08,1639.1,2017-02-14,1714,null,null
58826,Wages,2016-08-27,75107,2016-10-14,null,115,null
58827,Furniture,2016-06-07,745.29,2016-07-17,null,null,12711
58828,Furniture,2016-12-14,688.29,2017-01-29,null,null,11139
58829,Furniture,2016-11-25,886.82,2017-01-04,null,null,13883
58830,Wages,2017-08-28,95181,2017-09-22,null,117,null
58831,Wages,2016-07-04,97979,2016-08-26,null,233,null
58832,Maintenance,2016-10-04,1893.83,2016-11-14,2282,null,null
58833,Wages,2018-05-04,142019,2018-06-11,null,216,null
58834,Maintenance,2015-11-17,316.86,2016-01-09,2252,null,null
58835,Maintenance,2017-07-27,1583.98,2017-09-08,2504,null,null
58836,Wages,2020-01-27,56123,2020-03-11,null,132,null
58837,Furniture,2019-09-10,841.12,2019-09-22,null,null,12909
58838,Furniture,2020-02-18,620.43,2020-04-07,null,null,13090
58839,Furniture,2016-02-28,814.01,2016-04-19,null,null,13999
58840,Wages,2019-12-25,103319,2020-01-05,null,289,null
58841,Furniture,2020-08-23,656.04,2020-09-28,null,null,10247
58842,Maintenance,2020-04-01,210.69,2020-04-25,1150,null,null
58843,Wages,2020-10-11,87410,2020-10-28,null,142,null
58844,Maintenance,2016-02-19,940.68,2016-04-08,1233,null,null
58845,Furniture,2018-03-08,721.45,2018-03-18,null,null,12579
58846,Maintenance,2020-03-17,1840.74,2020-05-05,2440,null,null
58847,Wages,2018-07-15,87096,2018-08-23,null,241,null
58848,Maintenance,2016-02-21,748.02,2016-03-06,1967,null,null
58849,Furniture,2016-02-07,506.7,2016-02-24,null,null,12939
58850,Wages,2016-12-30,130890,2017-02-28,null,202,null
58851,Wages,2020-02-10,69170,2020-03-01,null,163,null
58852,Wages,2020-02-06,126811,2020-03-01,null,221,null
58853,Maintenance,2017-12-31,1570.85,2018-02-25,1884,null,null
58854,Maintenance,2016-06-19,785.47,2016-06-30,1625,null,null
58855,Maintenance,2020-07-02,1473.81,2020-07-23,2592,null,null
58856,Maintenance,2020-08-03,442.08,2020-09-04,1719,null,null
58857,Furniture,2020-07-20,977.89,2020-08-26,null,null,11910
58858,Furniture,2020-02-26,824.37,2020-03-28,null,null,12560
58859,Wages,2015-12-10,99586,2016-01-10,null,312,null
58860,Maintenance,2019-06-25,1879.91,2019-07-24,2602,null,null
58861,Maintenance,2020-02-14,460.11,2020-03-15,1898,null,null
58862,Maintenance,2020-08-25,1630.46,2020-09-19,1878,null,null
58863,Wages,2018-01-13,66903,2018-03-13,null,135,null
58864,Wages,2016-04-01,124293,2016-05-27,null,148,null
58865,Furniture,2019-11-07,926.43,2019-12-19,null,null,10434
58866,Maintenance,2019-05-02,447.84,2019-06-27,2005,null,null
58867,Maintenance,2019-07-02,1163.58,2019-07-25,1447,null,null
58868,Wages,2018-11-03,58038,2018-12-23,null,304,null
58869,Wages,2018-07-18,105542,2018-08-25,null,256,null
58870,Furniture,2017-08-16,553.18,2017-09-30,null,null,10299
58871,Maintenance,2018-08-17,1217.56,2018-09-12,2188,null,null
58872,Maintenance,2018-06-26,857.57,2018-07-18,1378,null,null
58873,Maintenance,2017-10-13,282.68,2017-10-27,1437,null,null
58874,Wages,2019-04-11,40874,2019-04-29,null,103,null
58875,Furniture,2019-06-09,746.49,2019-07-20,null,null,11435
58876,Wages,2019-09-07,135456,2019-10-15,null,134,null
58877,Wages,2019-12-05,128414,2019-12-18,null,161,null
58878,Maintenance,2016-10-19,361.55,2016-12-15,1708,null,null
58879,Furniture,2018-12-28,766.93,2019-02-10,null,null,11029
58880,Furniture,2020-07-11,974.13,2020-08-06,null,null,12976
58881,Furniture,2018-08-04,948.5,2018-08-23,null,null,11695
58882,Maintenance,2020-10-19,1238.81,2020-12-07,1876,null,null
58883,Wages,2019-11-07,110203,2019-12-09,null,185,null
58884,Maintenance,2016-06-12,830.09,2016-07-13,1486,null,null
58885,Wages,2020-10-26,104794,2020-12-05,null,170,null
58886,Maintenance,2018-01-23,220.68,2018-03-05,1768,null,null
58887,Furniture,2018-03-20,719.42,2018-04-30,null,null,12755
58888,Furniture,2017-01-26,738.45,2017-03-06,null,null,13484
58889,Wages,2020-11-05,84204,2020-11-23,null,119,null
58890,Wages,2020-01-29,130468,2020-02-24,null,100,null
58891,Furniture,2019-06-23,688.13,2019-07-23,null,null,10657
58892,Wages,2016-08-12,49997,2016-09-29,null,288,null
58893,Furniture,2018-08-06,626.91,2018-09-12,null,null,12423
58894,Wages,2017-04-21,73616,2017-06-13,null,124,null
58895,Maintenance,2019-06-20,1333.96,2019-08-02,2110,null,null
58896,Wages,2016-06-08,33142,2016-07-04,null,289,null
58897,Wages,2019-03-23,143945,2019-04-16,null,166,null
58898,Maintenance,2018-02-09,891.01,2018-03-02,2346,null,null
58899,Maintenance,2018-08-08,787.01,2018-08-23,1695,null,null
58900,Maintenance,2017-11-21,1547.16,2018-01-08,2506,null,null
58901,Furniture,2020-08-24,656.81,2020-10-05,null,null,10225
58902,Wages,2020-09-06,149465,2020-09-18,null,246,null
58903,Maintenance,2016-11-28,552.17,2016-12-21,1753,null,null
58904,Wages,2018-08-23,58735,2018-09-05,null,199,null
58905,Maintenance,2019-10-01,1730.95,2019-11-28,2307,null,null
58906,Wages,2018-07-29,63552,2018-08-09,null,114,null
58907,Maintenance,2020-05-21,596.54,2020-06-25,2277,null,null
58908,Wages,2020-05-19,88079,2020-07-03,null,113,null
58909,Maintenance,2020-04-29,1706.33,2020-05-25,2576,null,null
58910,Maintenance,2020-07-01,220.33,2020-07-18,1353,null,null
58911,Furniture,2019-01-01,539.49,2019-02-09,null,null,14067
58912,Furniture,2016-06-01,650,2016-07-11,null,null,14183
58913,Wages,2016-12-15,78846,2017-01-05,null,135,null
58914,Maintenance,2016-07-08,1967.77,2016-08-06,1079,null,null
58915,Wages,2016-09-18,33363,2016-11-15,null,152,null
58916,Maintenance,2020-02-19,743.1,2020-04-10,1465,null,null
58917,Maintenance,2016-01-05,1468.29,2016-02-17,1875,null,null
58918,Furniture,2016-08-28,543.43,2016-10-14,null,null,12574
58919,Wages,2016-12-28,33720,2017-02-24,null,131,null
58920,Maintenance,2015-12-20,511.32,2016-02-11,1965,null,null
58921,Maintenance,2019-06-11,1051.92,2019-07-25,1047,null,null
58922,Maintenance,2016-08-12,1710.13,2016-09-02,1884,null,null
58923,Wages,2018-07-22,30689,2018-08-22,null,107,null
58924,Furniture,2019-11-28,690.44,2020-01-06,null,null,12666
58925,Wages,2018-12-06,104419,2019-01-29,null,253,null
58926,Furniture,2019-01-29,865.07,2019-02-24,null,null,11994
58927,Wages,2020-10-25,100927,2020-12-04,null,209,null
58928,Wages,2018-04-06,54005,2018-05-22,null,168,null
58929,Maintenance,2020-04-08,279.86,2020-05-07,1114,null,null
58930,Maintenance,2016-01-11,1164.16,2016-02-26,2841,null,null
58931,Furniture,2016-02-27,866.8,2016-03-25,null,null,10876
58932,Furniture,2019-09-12,695.9,2019-10-20,null,null,12987
58933,Maintenance,2018-04-30,1142.24,2018-06-13,2828,null,null
58934,Maintenance,2019-01-01,538.71,2019-02-27,1542,null,null
58935,Wages,2019-08-27,80753,2019-10-05,null,256,null
58936,Wages,2017-08-07,102234,2017-09-06,null,177,null
58937,Maintenance,2015-11-29,1228.24,2015-12-23,1060,null,null
58938,Maintenance,2017-05-30,871.81,2017-07-09,1153,null,null
58939,Wages,2018-11-29,145947,2018-12-09,null,248,null
58940,Furniture,2017-05-09,515.87,2017-06-24,null,null,13969
58941,Furniture,2016-05-15,619.15,2016-06-07,null,null,12483
58942,Furniture,2020-10-24,622.89,2020-11-21,null,null,14093
58943,Wages,2019-10-16,25031,2019-11-12,null,207,null
58944,Furniture,2017-07-25,640.85,2017-08-20,null,null,12102
58945,Furniture,2016-04-03,788.76,2016-04-28,null,null,11061
58946,Furniture,2016-11-05,551.75,2016-11-25,null,null,12631
58947,Wages,2020-11-15,91161,2020-12-27,null,239,null
58948,Maintenance,2017-02-07,849.21,2017-02-25,2833,null,null
58949,Wages,2019-09-24,48414,2019-10-07,null,202,null
58950,Maintenance,2019-11-18,1891.76,2019-12-05,1183,null,null
58951,Maintenance,2020-07-11,670.95,2020-08-19,1818,null,null
58952,Maintenance,2018-07-27,682.04,2018-09-05,1760,null,null
58953,Wages,2016-08-15,141295,2016-09-14,null,226,null
58954,Maintenance,2016-02-21,1192.89,2016-03-03,1107,null,null
58955,Wages,2020-09-22,31019,2020-10-14,null,265,null
58956,Wages,2016-06-08,66801,2016-08-02,null,193,null
58957,Maintenance,2020-08-06,723.53,2020-08-18,2078,null,null
58958,Maintenance,2019-11-04,485.5,2020-01-02,1150,null,null
